id,name,l10n_py_sifen_code,l10n_py_district_id:id,state_id:id,country_id:id
city_py_4720,PUERTO ALVARENGA,4720,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4721,PUERTO CABALLO,4721,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4722,PUERTO ESPERANZA,4722,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4723,PUERTO MERCEDES,4723,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4724,PUERTO RAMOS,4724,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4725,RANCHO PALOMA,4725,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4726,SAMUHU Y CABANILLAS,4726,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4727,SAN LUIS,4727,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4728,SAN PABLO,4728,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4729,SAN SILVANO,4729,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4730,STA.CATALINA,4730,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4731,YUQUERI,4731,l10n_py_base.district_py_196,l10n_py_base.state_py_17,base.py
city_py_4732,CAMPAMENTO,4732,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4733,CAMPO SASTRE-PTO.SASTRE,4733,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4734,JUAN CUE,4734,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4735,MINAS CUE,4735,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4736,PUERTO CASADO,4736,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4737,PUERTO PAGANI CUE,4737,l10n_py_base.district_py_218,l10n_py_base.state_py_17,base.py
city_py_4738,SALTO DEL GUAIRA,4738,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4739,22 MBARACAYU,4739,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4740,6 DE ENERO,4740,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4741,ALICA-I,4741,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4742,ARROYO GUAZU,4742,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4743,ARROYO GUAZU 2DO.,4743,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4744,ARROYO ITAMBEY I,4744,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4745,ARROYO ITA BLANCA CUE,4745,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4746,ARROYO PERO,4746,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4747,ARROYO SAN FRANCISCO,4747,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4748,ARROYO YUQUERI,4748,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4749,ASERRADERO ANGELITO,4749,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4750,AUDIBER CUE,4750,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4751,BAJADA GUAZU,4751,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4752,BUEN DESTINO,4752,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4753,CAMPAMENTO IBEL,4753,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4754,CANINDEYU,4754,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4755,CARAPA COLONIA GUARANI,4755,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4756,CARAPA KM.3 MBARACAYU,4756,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4757,CARAPA PARANA,4757,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4758,CAÑADA SAN VICENTE,4758,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4759,COL.GUARANI 4 Y 6,4759,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4760,COL.MARANGATU,4760,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4761,COL.MBARACAYU GUARANI,4761,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4762,COL.SALTOS DEL GUAIRA (MUNIC),4762,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4763,COL.SAN LUIS BORBA,4763,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4764,CRUCE PUENTE KYJHA,4764,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4765,CRUCE PUENTE KYJHA 2A.LINEA,4765,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4766,EL HUASIPONGO,4766,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4767,ESTANCIA ALTO PARANA,4767,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4768,ESTANCIA ITA BLANCA,4768,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4769,ESTANCIA MALDONADO,4769,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4770,ESTANCIA MACAEMBU KM.29,4770,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4771,ESTANCIA SAN BERNARDO,4771,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4772,ESTANCIA SAN LUIS,4772,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4773,ESTANCIA SANTA TERESA,4773,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4774,FAZENDA 47,4774,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4775,FAZENDA 5 DE SETIEMBRE,4775,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4776,FAZENDA ALBORADA,4776,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4777,FAZENDA BEATRIZ LOPEZ,4777,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4778,FAZENDA BELLA FLOR,4778,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4779,FAZENDA EBRAIN,4779,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4780,FAZENDA FIDELINO ROSA,4780,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4781,FAZENDA GARCIA,4781,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4782,FAZENDA GENTIL MACHADO,4782,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4783,FAZENDA GUAVIRA POTY,4783,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4784,FAZENDA JOSE,4784,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4785,FAZENDA MALDONADO (HACIENDA),4785,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4786,FAZENDA MINEROS,4786,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4787,FAZENDA MOISES BERNARDO,4787,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4788,FAZENDA NANAWA,4788,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4789,FAZENDA SERRATI,4789,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4790,FAZENDA TACUARA,4790,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4791,FAZENDA TACUARA 2A.,4791,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4792,FAZENDA VILINA KELVIN,4792,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4793,GAZOTY 2A.,4793,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4794,GRANJA SERRATI,4794,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4795,GUATA PORA (KM.39),4795,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4796,GUAVIRA,4796,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4797,GUAVIRA 2A.(GUAVIRA-I),4797,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4798,GUAZURY KM.16,4798,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4799,GUAZURY PARANA,4799,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4800,GUAZU YCUA,4800,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4801,ITABO-MI,4801,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4802,ITABO TACUARA,4802,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4803,ITACURUBI,4803,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4804,KILOMETRO 10 GUARANI,4804,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4805,KILOMETRO 14 MBARACAYU,4805,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4806,KILOMETRO 23 PRADO,4806,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4807,KILOMETRO 24 MBARACAYU,4807,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4808,KILOMETRO 29 MBARACAYU,4808,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4809,KILOMETRO 30,4809,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4810,KILOMETRO 4 CARAPA,4810,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4811,KILOMETRO 4 MBARACAYU,4811,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4812,KILOMETRO 40,4812,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4813,KILOMETRO 40 GUARANI,4813,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4814,KILOMETRO 40 MBARACAYU,4814,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4815,KILOMETRO 41 BORBA,4815,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4816,KILOMETRO 42 BORBA,4816,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4817,KILOMETRO 47 BORBA,4817,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4818,KILOMETRO 5 MBARACAYU,4818,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4819,KILOMETRO 53 Y PATRIMONIO PORA,4819,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4820,KILOMETRO 6,4820,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4821,KILOMETRO 8,4821,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4822,LA REINA,4822,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4823,LA REINA 2A.,4823,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4824,LA REINA 3A.,4824,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4825,MAINUMBY,4825,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4826,NUESTRA SRA.APARECIDA,4826,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4827,ORO VERDE,4827,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4828,PALMITAL M.AMORE,4828,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4829,PALMITAL SAN MIGUEL,4829,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4830,PANAMBI VERA KM.34 GUARANI,4830,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4831,PATRIMONIO YACY PORA,4831,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4832,PATRIMONIO YBY PORA,4832,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4833,PORTON NRO.4,4833,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4834,PORTON NRO.5,4834,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4835,POSUELO,4835,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4836,PUENTE CARAPA,4836,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4837,PUENTE KYJHA,4837,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4838,PUENTE KYJHA 2A.,4838,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4839,PUERTO ADELA,4839,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4840,PUERTO MARANGATU,4840,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4841,PUERTO TEMBEY,4841,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4842,RANCHO ALEGRE,4842,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4843,RANCHO CORONEL,4843,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4844,RANCHO MARTINEZ KM.30,4844,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4845,RANCHO PALMITO,4845,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4846,RANCHO SANTA ISABEL,4846,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4847,REINA BETTI,4847,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4848,RESERVADO 29,4848,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4849,RIVEROS PARANA,4849,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4850,ROSENDO PALMITAL,4850,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4851,SALTOS DEL GUAIRA,4851,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4852,SAN JUAN,4852,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4853,SANTO DOMINGO,4853,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4854,SITIO SANTANA,4854,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4855,SITIO YBY CATU,4855,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4856,TACUARA,4856,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4857,TUNA,4857,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4858,YAJHAPE SANTA CRUZ,4858,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4859,YUKYRYBIY,4859,l10n_py_base.district_py_207,l10n_py_base.state_py_18,base.py
city_py_4860,SAN ISIDRO DEL CURUGUATY,4860,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4861,5A.REGION MILITAR,4861,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4862,8 DE DICIMBRE,4862,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4863,AGUAHE,4863,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4864,AGUARA,4864,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4865,ALCARAZ CUE,4865,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4866,ARROYO CAA-Y,4866,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4867,ARROYO CHAPI,4867,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4868,ARROYO GUAZU,4868,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4869,ARROYO ITA,4869,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4870,ARROYO PINDO,4870,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4871,ARROYO YBYCUI,4871,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4872,ARROYO YBYRA PYTA,4872,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4873,ASUNCION PAIVA,4873,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4874,AVIACION,4874,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4875,BARRERO VILLAR (BARRERO),4875,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4876,CAMBA,4876,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4877,CAMPAMENTO,4877,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4878,CAÑADITA,4878,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4879,CERRITO,4879,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4880,COL.FORTUNA,4880,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4881,CURUGUATY (MUNICIPIO),4881,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4882,DANIEL MARTINEZ,4882,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4883,DESTACAMENTO PUNTO 4A.NA.1,4883,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4884,ESTANCIA GOLONDRINA,4884,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4885,ESTANCIA SAN BLAS,4885,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4886,FORTUNA,4886,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4887,GUAYAKI,4887,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4888,GUAI-GUE PARAMI,4888,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4889,JHUGUA GUAZU,4889,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4890,KARUPERA,4890,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4891,LAGUNITA,4891,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4892,SAN JUAN MI,4892,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4893,SANTO DOMINGO,4893,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4894,TROCHE CUE,4894,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4895,YATAITY,4895,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4896,YBYCUI,4896,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4897,YCUA PORA,4897,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4898,YERUTI,4898,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4899,YUQUERI,4899,l10n_py_base.district_py_197,l10n_py_base.state_py_18,base.py
city_py_4900,ARROYO MOROTI,4900,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4901,CAPIITINDY,4901,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4902,CERRO GUACUE,4902,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4903,CRUCE YBYRAROBANA,4903,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4904,HORQUETA MI,4904,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4905,ITACURUBI,4905,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4906,ITANARA,4906,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4907,ITANARA MI,4907,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4908,KARUPERAMI,4908,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4909,KILOMETRO 15 (CMIA),4909,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4910,LAGUNA PACOBA,4910,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4911,LAGUNA PACOBA 2A.LINEA,4911,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4912,LAGUNA VERA,4912,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4913,LAGUNA YERE,4913,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4914,LEON CUE,4914,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4915,LOMADA,4915,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4916,LUCIO CUE,4916,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4917,MBOI YAGUA,4917,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4918,MBUYTY,4918,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4919,MONTE SINAI,4919,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4920,NACIENTE,4920,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4921,NARANJITO,4921,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4922,OBRAJE 7 MONTES,4922,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4923,OBRAJE ARROYO GUAZU,4923,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4924,OBRAJE ARROYO MOCOI,4924,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4925,OBRAJE CANELA,4925,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4926,OBRAJE PAR-Y,4926,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4927,OBRAJE PINDOTY,4927,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4928,OBRAJE SAN ANTONIO,4928,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4929,OBRAJE SOLAECHE,4929,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4930,OBRAJE TACUAPI,4930,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4931,OBRAJE URBINA,4931,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4932,OBRAJE YBYRA PYTA,4932,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4933,OBRAJE YUKERI,4933,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4934,PARAJE LUISA,4934,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4935,PASITO,4935,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4936,PASO ITA,4936,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4937,PASO PARODI,4937,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4938,PASO REAL,4938,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4939,PASO ROMERO,4939,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4940,PIRACAI,4940,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4941,POTRERITO,4941,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4942,POTRERO BAEZ,4942,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4943,POTRERO TACUARA,4943,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4944,POTRERO VAI,4944,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4945,PRIMAVERA,4945,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4946,PUENTE CAVETI,4946,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4947,PUERTO JHU,4947,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4948,PUERTO MOROMBI,4948,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4949,PUESTO ACARAY-MI,4949,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4950,PUESTO SANDOVAL,4950,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4951,PUESTO YSAU,4951,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4952,QUEREU,4952,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4953,RIO CORRIENTES,4953,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4954,RIO VERDE,4954,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4955,SAN ANTONIO,4955,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4956,SAN JUAN,4956,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4957,SAN RAFAEL,4957,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4958,TACUARA TY,4958,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4959,TACUAREMBOY,4959,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4960,TENDAL,4960,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4961,VILLA YGATIMI (MUNICIPIO),4961,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4962,YBYBUCUA,4962,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4963,YBYRAROBANA,4963,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4964,YBU 1A.,4964,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4965,YBU 2A.,4965,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4966,YUICAI,4966,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4967,ÑAMBY,4967,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4968,ÑANDUROCAI,4968,l10n_py_base.district_py_198,l10n_py_base.state_py_18,base.py
city_py_4969,YPEJHU,4969,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4970,AGUARA YARTHE,4970,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4971,CAAGUY PORA,4971,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4972,CALI-CUE,4972,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4973,CARAPA-I,4973,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4974,CARAPE,4974,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4975,COFISA,4975,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4976,COL.INDIGENA CAZAL,4976,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4977,COL.INDIGENA PARIRI,4977,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
city_py_4978,CURUZU,4978,l10n_py_base.district_py_199,l10n_py_base.state_py_18,base.py
